property_type,state_name,place_name,lat,lon,surface_total_in_m2,price_aprox_usd
house,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,-34.5695566,-58.6057187,180.0,92000.0
house,Córdoba,Córdoba,-31.349197,-64.2530762,778.7846868162363,460000.0
house,Córdoba,Córdoba,-31.3874973,-64.1985968,282.3094489708857,2600000.0
apartment,Córdoba,Córdoba,-31.407186,-64.216323,76.82383307754554,1380000.0
house,Córdoba,Córdoba,-31.3797014,-64.2206638,162.24680975338256,160000.0
house,Córdoba,Córdoba,-31.4349045,-64.1608827,324.4936195067651,210000.0
house,Córdoba,Córdoba,-31.4007844,-64.18130570000001,486.7404292601477,250000.0
house,Córdoba,Córdoba,-31.3502999,-64.31014300000001,324.4936195067651,325000.0
house,Córdoba,Córdoba,-31.443041,-64.132834,454.2910673094712,320000.0
apartment,Córdoba,Córdoba,-31.4242075,-64.18355,51.58171649492344,79000.0
house,Córdoba,Villa Allende,-31.3075997,-64.30109399999999,454.2910673094712,165000.0
house,Córdoba,Córdoba,-31.3439212,-64.245235,194.69617170405908,125000.0
house,Córdoba,Villa Allende,-31.2787381,-64.29906,248.23761892267532,100000.0
house,Córdoba,Córdoba,-31.3822897,-64.2091088,389.39234340811817,150000.0
house,Córdoba,Córdoba,-31.9522947,-65.182183,405.61702438345645,350000.0
house,Córdoba,Córdoba,-31.3590654,-64.2419672,373.16766243277993,190000.0
house,Bs.As. G.B.A. Zona Norte,San Fernando,-34.4390287,-58.55567610000001,380.0,290000.0
apartment,Buenos Aires Costa Atlántica,San Bernardo,-36.685337,-56.6771069,29.0,43000.0
apartment,Capital Federal,Palermo,-34.591577054,-58.42052601859999,45.0,110000.0
house,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,-34.7742914,-58.4339473,205.0,120000.0
house,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,-34.758032,-58.3930757,191.0,150000.0
apartment,Bs.As. G.B.A. Zona Oeste,Caseros,-34.6077709,-58.5678036,33.0,48000.0
apartment,Bs.As. G.B.A. Zona Oeste,Caseros,-34.594314399999995,-58.55761329999999,63.0,80000.0
apartment,Bs.As. G.B.A. Zona Oeste,Santos Lugares,-34.5997054,-58.5403753,42.0,78000.0
apartment,Bs.As. G.B.A. Zona Oeste,Santos Lugares,-34.5997054,-58.5403753,42.0,80000.0
house,Bs.As. G.B.A. Zona Oeste,Caseros,-34.5949325,-58.5663971,110.0,168000.0
apartment,Buenos Aires Costa Atlántica,Pinamar,-37.1139889,-56.8591947,78.0,176000.0
house,Bs.As. G.B.A. Zona Sur,La Plata,-34.9424953,-57.9297257,213.0,85000.0
apartment,Capital Federal,Palermo,-34.5809781,-58.4289623,58.0,125000.0
house,Bs.As. G.B.A. Zona Oeste,Villa Sarmiento,-34.6333148,-58.57733020000001,343.0,270000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00850820000001,-57.5491511,54.0,85000.0
apartment,Capital Federal,Villa del Parque,-34.6077807017,-58.4788192758,37.0,75000.0
apartment,Capital Federal,Villa Crespo,-34.598574799999994,-58.4495306,74.0,165000.0
apartment,Capital Federal,Almagro,-34.6073915,-58.42143100000001,104.0,198000.0
store,Capital Federal,Villa Crespo,-34.6055847,-58.4392912,105.0,215000.0
apartment,Capital Federal,Almagro,-34.604825899999994,-58.4273881,83.0,175829.0
apartment,Capital Federal,Almagro,-34.604825899999994,-58.4273881,103.0,183948.0
store,Capital Federal,Villa Crespo,-34.6055847,-58.4392912,105.0,215000.0
apartment,Capital Federal,Villa Crespo,-34.598574799999994,-58.4495306,74.0,165000.0
apartment,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,-34.5932943452,-58.5939824581,34.0,64900.0
apartment,Capital Federal,Villa Crespo,-34.6023352,-58.4292249,71.0,155000.0
apartment,Capital Federal,Palermo,-34.5815655,-58.426433900000006,17.0,65000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.4071259715,-58.6763209105,257.0,429000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.407279100000004,-58.6602101,300.0,900000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.436795658,-58.645566701899995,231.0,409000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.4358046075,-58.6456525326,294.0,455000.0
PH,Capital Federal,San Telmo,-34.6148977,-58.3721601,76.0,150000.0
PH,Capital Federal,Boedo,-34.641532700000006,-58.4203429,101.0,95000.0
apartment,Capital Federal,Palermo,-34.5760574,-58.4335256,40.0,108000.0
apartment,Capital Federal,Palermo,-34.5760574,-58.4335256,40.0,108000.0
house,Bs.As. G.B.A. Zona Oeste,San Justo,-34.6810188,-58.56980359999999,170.0,220000.0
house,Bs.As. G.B.A. Zona Oeste,Ituzaingó,-34.6275175,-58.68216579999999,150.0,270000.0
house,Bs.As. G.B.A. Zona Oeste,Ituzaingó,-34.6076751,-58.689733,210.0,380000.0
apartment,Capital Federal,Villa Crespo,-34.6002466782,-58.4434291655,37.0,76000.0
apartment,Capital Federal,Caballito,-34.62699979999999,-58.4268329,58.0,123000.0
apartment,Capital Federal,Balvanera,-34.6023414,-58.4061061,65.0,135000.0
apartment,Capital Federal,Flores,-34.6184227,-58.46579379999999,80.0,185000.0
apartment,Capital Federal,Flores,-34.6246581,-58.46613860000001,70.0,170000.0
apartment,Capital Federal,Villa Crespo,-34.600604700000005,-58.43133149999999,40.0,89900.0
PH,Capital Federal,Villa Urquiza,-34.5862362,-58.47851609999999,111.0,170000.0
house,Capital Federal,Boedo,-34.6330564,-58.4145004,500.0,650000.0
apartment,Capital Federal,Centro / Microcentro,-34.6022405,-58.3976601,86.0,160000.0
apartment,Capital Federal,Caballito,-34.6152486,-58.43190720000001,91.0,240000.0
apartment,Capital Federal,Chacarita,-34.5938083,-58.44410110000001,48.0,120000.0
apartment,Bs.As. G.B.A. Zona Oeste,Ituzaingó,-34.657572200000004,-58.6633988,30.0,75000.0
house,Capital Federal,Belgrano,-34.5801764,-58.4943001,471.0,595000.0
apartment,Capital Federal,Centro / Microcentro,-34.6055666,-58.3835172,65.0,119500.0
apartment,Capital Federal,Parque Chacabuco,-34.6345352,-58.43622120000001,75.0,159000.0
PH,Bs.As. G.B.A. Zona Norte,Jose Leon Suarez,-34.5514065,-58.540675,82.0,85000.0
apartment,Capital Federal,Belgrano,-34.5623719887,-58.4501033935,143.0,450000.0
apartment,Capital Federal,Nuñez,-34.5542977,-58.47786310000001,115.0,250000.0
apartment,Buenos Aires Costa Atlántica,Centro,-38.0009754626,-57.5426919758,28.0,45000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-37.97977279999999,-57.5620788,200.0,115000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0071516158,-57.5521112233,36.0,68000.0
apartment,Bs.As. G.B.A. Zona Norte,Bella Vista,-34.55016679999999,-58.690871400000006,39.0,51596.98
apartment,Capital Federal,Barrio Norte,-34.6001777,-58.4014868,90.0,198000.0
house,Bs.As. G.B.A. Zona Sur,Almirante Brown,-34.812814,-58.4034945,431.0,330000.0
house,Córdoba,Córdoba,-31.3475595,-64.26323889999999,685.0,220000.0
PH,Córdoba,Córdoba,-31.4037547,-64.1881365,33.0,48500.0
PH,Capital Federal,Villa del Parque,-34.6080429,-58.4974339,100.0,170000.0
apartment,Bs.As. G.B.A. Zona Sur,La Plata,-34.9430026568,-57.922736406400006,81.0,70000.0
apartment,Bs.As. G.B.A. Zona Sur,La Plata,-34.9179379888,-57.9457479718,42.0,80000.0
house,Bs.As. G.B.A. Zona Sur,City Bell,-34.8839935,-58.0650508,700.0,350000.0
apartment,Río Negro,Cipolletti,-38.921525258,-67.99574388159999,49.0,33650.2
house,Bs.As. G.B.A. Zona Norte,San Miguel,-34.5373665,-58.70273,277.0,130000.0
house,Bs.As. G.B.A. Zona Norte,San Miguel,-34.535270000000004,-58.7215377,588.0,340000.0
store,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,-34.5055823,-58.7206632,250.0,150000.0
house,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,-34.5237132,-58.70765260000001,255.0,100000.0
house,Bs.As. G.B.A. Zona Norte,José C Paz,-34.5053752,-58.7609693,374.0,155000.0
house,Bs.As. G.B.A. Zona Norte,San Miguel,-34.5253619,-58.7172154,190.0,140000.0
apartment,Bs.As. G.B.A. Zona Norte,Escobar,-34.3876243,-58.6757504,36.0,98000.0
apartment,Bs.As. G.B.A. Zona Sur,Sarandi,-34.6766678,-58.3515047,50.0,84000.0
apartment,Capital Federal,Caballito,-34.6255944,-58.4453428,88.0,179000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.440799299999995,-58.9285416,220.0,340000.0
apartment,Capital Federal,San Telmo,-34.62443029999999,-58.3741828,52.0,124672.0
apartment,Capital Federal,San Telmo,-34.62443029999999,-58.3741828,52.0,124397.0
house,Bs.As. G.B.A. Zona Sur,Tolosa,-34.892063,-57.961617,150.0,155000.0
house,Bs.As. G.B.A. Zona Sur,La Plata,-34.911525,-57.9747652,100.0,280000.0
apartment,Bs.As. G.B.A. Zona Sur,La Plata,-34.9530976,-57.9769945,65.0,75000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-37.9915376,-57.5533772,194.69617170405908,120000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.969398287,-57.5662345688,65.0,85000.0
PH,Capital Federal,Villa Urquiza,-34.5775148,-58.47912,117.0,155000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.02318,-57.5646394,134.0,220000.0
apartment,Bs.As. G.B.A. Zona Norte,Florida,-34.5377084,-58.4976616,78.0,225000.0
house,Córdoba,Villa Carlos Paz,-31.420572,-64.49949000000001,487.0,95342.25
house,Bs.As. G.B.A. Zona Norte,Olivos,-34.52081679999999,-58.50731800000001,230.0,345000.0
apartment,Bs.As. G.B.A. Zona Sur,Quilmes,-34.7315852,-58.2812279,40.60688319813122,55000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0754749834,-57.561461165,342.3407685796372,195000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0136889,-57.5654095,84.5062163853001,175000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0045885,-57.54796329999999,53.0,86600.0
house,Bs.As. G.B.A. Zona Norte,San Isidro,-34.458732299999994,-58.5098904,450.0,620000.0
apartment,Capital Federal,Floresta,-34.6415239,-58.481167000000006,96.57853301177155,118000.0
apartment,Capital Federal,Palermo,-34.587418,-58.41826,48.0,135000.0
apartment,Capital Federal,Caballito,-34.6209278,-58.44587360000001,82.0,155000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9990165,-57.550758,40.0,62000.0
house,Buenos Aires Interior,Bahía Blanca,-38.7094727,-62.2150137,578.0,330000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.004726700000006,-57.54532639999999,29.632049901339,54000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9923152,-57.5496623,30.0,60000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9992348,-57.5420719,64.0,175000.0
house,Córdoba,Córdoba,-31.408499300000006,-64.21548680000001,210.0,130000.0
apartment,Capital Federal,Barrio Norte,-34.58662929999999,-58.406195,25.0,79000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2383376,-56.9870833,600.0,270000.0
apartment,Buenos Aires Costa Atlántica,Mar de las Pampas,-37.3277866226,-57.0204845233,49.386749835565,85000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2773501,-56.99455260000001,300.0,160000.0
apartment,Buenos Aires Costa Atlántica,Villa Gesell,-37.25844620000001,-56.9806966,87.79866637433777,92000.0
apartment,Buenos Aires Costa Atlántica,Mar de las Pampas,-37.3277866226,-57.0204845233,54.874166483961105,95000.0
apartment,Buenos Aires Costa Atlántica,Mar de las Pampas,-37.3277866226,-57.0204845233,82.31124972594166,120000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2761248913,-56.980903691099996,507.0,235000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2715122637,-56.98235801479999,139.532256387909,120000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2617833,-56.975222,230.0,150000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2452718072,-56.964500473,288.0,120000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.2062620568,-57.7063369483,723.0,235000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00915429999999,-57.545699600000006,47.0,73900.0
house,Buenos Aires Costa Atlántica,Costa Esmeralda,-37.003512298000004,-56.8056678772,161.0,200000.0
apartment,Buenos Aires Costa Atlántica,Valeria del Mar,-37.1379438,-56.87572779999999,65.0,198000.0
house,Buenos Aires Costa Atlántica,Pinamar,-37.1180012,-56.8709973,104.0,159000.0
apartment,Buenos Aires Costa Atlántica,Ostende,-37.1354564,-56.8709568,44.0,118000.0
house,Buenos Aires Costa Atlántica,Costa Esmeralda,-37.0032381204,-56.8051528931,277.0,339000.0
apartment,Buenos Aires Costa Atlántica,Pinamar,-37.105459,-56.8566488,65.0,110000.0
apartment,Buenos Aires Costa Atlántica,Pinamar,-37.1118936,-56.86208979999999,55.0,120000.0
house,Buenos Aires Costa Atlántica,Costa Esmeralda,-37.0163975284,-56.8095302582,230.0,285000.0
house,Buenos Aires Costa Atlántica,Pinamar,-37.1180012,-56.8709973,360.0,420000.0
house,Buenos Aires Costa Atlántica,Costa Esmeralda,-37.0035465701,-56.805882453900004,170.0,180000.0
house,Buenos Aires Costa Atlántica,Pinamar,-37.0815715,-56.8670188,195.0,395000.0
house,Buenos Aires Costa Atlántica,Costa Esmeralda,-37.0028953971,-56.807041168199994,247.0,362000.0
apartment,Buenos Aires Costa Atlántica,Pinamar,-37.1115836,-56.8673683,37.0,95000.0
house,Buenos Aires Costa Atlántica,Pinamar,-37.0848992672,-56.8642902374,190.0,381000.0
apartment,Capital Federal,San Telmo,-34.6241731,-58.3726161,62.0,126000.0
apartment,Bs.As. G.B.A. Zona Oeste,General Rodríguez,-34.6501160392,-58.966033971499996,110.0,200000.0
apartment,Capital Federal,Balvanera,-34.606589,-58.405832,74.0,116000.0
apartment,Capital Federal,Palermo,-34.571149600000005,-58.4232966,71.0,340000.0
apartment,Capital Federal,Constitución,-34.6233888,-58.3843262,42.0,73000.0
PH,Capital Federal,Palermo,-34.571149600000005,-58.4232966,127.0,160000.0
apartment,Capital Federal,Las Cañitas,-34.5671607,-58.4331296,145.0,445000.0
apartment,Capital Federal,San Cristobal,-34.6229321,-58.3949407,32.0,64900.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.440824381999995,-58.649278610799996,170.0,379000.0
apartment,Bs.As. G.B.A. Zona Norte,San Fernando,-34.4469563,-58.5436384,78.0,220000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,504.0,440000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4778621,-58.9091671,394.0,169000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.4260946,-58.60203979999999,185.0,350000.0
apartment,Capital Federal,Villa Urquiza,-34.5713347,-58.4812641,60.0,158000.0
apartment,Capital Federal,Villa Crespo,-34.597255600000004,-58.44549839999999,40.0,85000.0
apartment,Capital Federal,Villa Crespo,-34.597255600000004,-58.44549839999999,40.0,87000.0
apartment,Capital Federal,Belgrano,-34.5636145885,-58.4568189762,40.0,128650.0
apartment,Capital Federal,Belgrano,-34.5636145885,-58.4568189762,34.0,100000.0
apartment,Capital Federal,Recoleta,-34.5986251179,-58.3966340391,42.0,112000.0
store,Capital Federal,Villa del Parque,-34.6057934,-58.4886936,190.0,360000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.425834396300004,-58.6566679142,30.0,88000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.425834396300004,-58.6566679142,30.0,88000.0
house,Córdoba,Villa Carlos Paz,-31.427301345300002,-64.5006946794,450.0,150000.0
apartment,Capital Federal,Palermo,-34.5901365,-58.43237900000001,114.0,280000.0
apartment,Capital Federal,Recoleta,-34.593160299999994,-58.3875777,114.0,350000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.425087,-58.5796585,301.0,580000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.3301403946,-58.584565661999996,227.1455336547356,100000.0
apartment,Santa Fe,Rosario,-32.9465357,-60.6639154,40.0,70104.59
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,48.0,107000.0
house,Bs.As. G.B.A. Zona Sur,Tristán Suárez,-34.83751779999999,-58.51475840000001,800.0,350000.0
store,Capital Federal,Palermo,-34.571149600000005,-58.4232966,241.0,1000000.0
apartment,Capital Federal,Centro / Microcentro,-34.607924,-58.37481500000001,36.0,61000.0
apartment,Capital Federal,Palermo,-34.5790988,-58.4405585,27.0,105000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4619393,-58.9008316,365.0,169900.0
PH,Capital Federal,Villa Urquiza,-34.567642600000006,-58.4868196,175.0,255000.0
store,Capital Federal,Monserrat,-34.6181525,-58.3916828,237.0,190000.0
apartment,Capital Federal,Almagro,-34.609629,-58.4186448,54.0,120000.0
apartment,Capital Federal,Belgrano,-34.5620844,-58.4566864,49.0,153000.0
apartment,Capital Federal,Belgrano,-34.5620844,-58.4566864,49.0,156000.0
apartment,Capital Federal,Caballito,-34.6209278,-58.44587360000001,29.0,65000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4369562113,-58.7516248713,363.0,580000.0
apartment,Capital Federal,Belgrano,-34.5620844,-58.4566864,53.0,181000.0
apartment,Capital Federal,Belgrano,-34.568731400000004,-58.448508,100.0,235000.0
house,Bs.As. G.B.A. Zona Norte,Villa Rosa,-34.415918299999994,-58.8715073,323.0,310000.0
apartment,Capital Federal,Palermo,-34.580572,-58.4400316,77.0,330000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4778621,-58.9091671,293.0,425000.0
store,Capital Federal,Boedo,-34.618436100000004,-58.39720670000001,566.0,650000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4804129,-58.9920461,811.2340487669129,790000.0
apartment,Capital Federal,Las Cañitas,-34.5736089,-58.4325195,36.0,91500.0
house,Bs.As. G.B.A. Zona Norte,Martínez,-34.4874334,-58.5156775,325.0,530000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,215.0,360000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.46072410000001,-58.9001043,800.0,230000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.3877359207,-58.6499381713,145.0,500000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4513637,-58.7654489,435.0,550000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.425087,-58.5796585,121.68510731503693,100000.0
store,Bs.As. G.B.A. Zona Norte,Victoria,-34.4562893,-58.5466236,80.0,350000.0
apartment,Capital Federal,Belgrano,-34.559593799999995,-58.461666,99.0,210000.0
house,Bs.As. G.B.A. Zona Norte,Pilar,-34.4250274527,-58.879104901400005,234.0,325000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.387629675,-58.6499381713,145.0,500000.0
PH,Capital Federal,Palermo,-34.5963547466,-58.4223291915,141.0,140000.0
apartment,Bs.As. G.B.A. Zona Norte,San Isidro,-34.4787454917,-58.53122015939999,108.0,289000.0
apartment,Capital Federal,Recoleta,-34.583237,-58.400752,74.0,198000.0
apartment,Capital Federal,Parque Chacabuco,-34.6345352,-58.43622120000001,100.0,134600.82
house,Buenos Aires Costa Atlántica,Pinamar,-37.1145662,-56.8607055,250.0,350000.0
apartment,Capital Federal,Parque Chacabuco,-34.6345352,-58.43622120000001,100.0,134600.82
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.4032109407,-58.649079864399994,89.0,225000.0
apartment,Capital Federal,Belgrano,-34.5567134,-58.45838489999999,98.0,305000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.4501460253,-58.623775473900004,80.0,190000.0
apartment,Capital Federal,Palermo,-34.5830022,-58.42195039999999,32.0,95000.0
house,Santa Fe,Capitán Bermúdez,-32.8038991,-60.7204644,200.0,84125.51
house,Córdoba,Villa Allende,-31.3136809,-64.2866196,225.0,84125.51
apartment,Capital Federal,Villa Santa Rita,-34.610391799999995,-58.48221160000001,74.0,168000.0
store,Capital Federal,Monserrat,-34.610092,-58.3848964,129.0,220000.0
store,Capital Federal,Monserrat,-34.6111268,-58.38469370000001,138.0,290000.0
apartment,Capital Federal,Caballito,-34.6292256,-58.4420588,50.0,95000.0
apartment,Capital Federal,Palermo,-34.5740593,-58.4392292,31.0,85000.0
store,Capital Federal,Centro / Microcentro,-34.607924,-58.37481500000001,153.0,235000.0
apartment,Capital Federal,Palermo,-34.5904223,-58.4222785,60.0,189000.0
store,Capital Federal,Tribunales,-34.602073600000004,-58.3895407,102.0,260000.0
store,Capital Federal,Centro / Microcentro,-34.603723200000005,-58.3815931,102.0,260000.0
PH,Capital Federal,Mataderos,-34.6500542,-58.4919654,105.0,120000.0
house,Capital Federal,Parque Chacabuco,-34.6359102,-58.4373115,179.0,350000.0
store,Capital Federal,Centro / Microcentro,-34.599579799999994,-58.38119520000001,141.0,310000.0
house,Bs.As. G.B.A. Zona Sur,Cañuelas,-34.9936039148,-58.693664358199996,97.34808585202954,90000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.4246232,-58.5707814,53.0,110000.0
apartment,Capital Federal,Saavedra,-34.55335770000001,-58.49112339999999,39.0,95000.0
apartment,Capital Federal,Parque Chacabuco,-34.633075299999994,-58.4403848,60.0,150000.0
apartment,Capital Federal,Belgrano,-34.5586263,-58.4581074,34.0,103000.0
house,Bs.As. G.B.A. Zona Sur,Cañuelas,-34.9938324345,-58.69385747729999,97.34808585202954,47000.0
apartment,Capital Federal,Belgrano,-34.5620844,-58.4566864,65.0,158000.0
apartment,Capital Federal,Once,-34.611059999999995,-58.4027412,78.0,85000.0
